NAME,A (au),PER (days),ECC,STAR,RSTAR (Rsun),MSTAR (Msun),MASS (Mjup)
Kepler-1258 b,0.0193089,0.98494017,0,Kepler-1258,0.99,0.99,0.00172655
Kepler-552 b,0.0598041,5.26341577,0,Kepler-552,1.04,1.03,0.0499388
WASP-129 b,0.0628192,5.748145,0,WASP-129,0.9,1,0.970915
Kepler-1441 b,0.226767,39.4419839,0,Kepler-1441,1,1,0.00752338
Kepler-738 b,0.157366,24.58721573,0,Kepler-738,0.82,0.86,0.01966
WASP-42 b,0.0547344,4.9816877,0,WASP-42,0.85,0.881,0.496968
Kepler-1612 b,0.047981,3.91795101,0,Kepler-1612,0.94,0.96,0.00325512
Kepler-885 b,0.143843,18.11472949,0,Kepler-885,1.35,1.21,0.01966
Kepler-48 b,0.0532027,4.778,0,Kepler-48,0.89,0.88,0.0123966
Kepler-1614 b,0.045182,3.9466141,0,Kepler-1614,0.76,0.79,0.0115494
HAT-P-41 b,0.0425775,2.694047,0,HAT-P-41,1.683,1.418,0.800254
Kepler-1493 b,0.121485,15.0217983,0,Kepler-1493,1.29,1.06,0.00965491
Kepler-1492 b,0.117442,16.75255007,0,Kepler-1492,0.72,0.77,0.0115494
HATS-15 b,0.0271372,1.74748753,0,HATS-15,0.922,0.871,2.16279
Kepler-1461 b,0.17214,29.3494775,0,Kepler-1461,0.74,0.79,0.0150076
Kepler-846 b,0.140349,19.80792185,0,Kepler-846,0.91,0.94,0.019398
Kepler-1561 b,0.0200865,1.00520701,0,Kepler-1561,1.11,1.07,0.00392895
OGLE-TR-10 b,0.0434856,3.10129,0,OGLE-TR-10,1.17,1.14,0.62
Kepler-601 b,0.0569124,5.37886844,0,Kepler-601,0.79,0.85,0.014034
Kepler-1179 b,0.0356726,2.68505749,0,Kepler-1179,0.81,0.84,0.00774372
KELT-14 b,0.0300684,1.7100566,0,KELT-14,1.52,1.239,1.28386
Kepler-1073 b,0.0826512,8.67888593,0,Kepler-1073,1,1,0.0174594
MASCARA-1 b,0.0390586,2.14878,0,MASCARA-1,2.1,1.72,1.73529
Kepler-758 c,0.0581708,4.75793986,0,Kepler-758,1.42,1.16,0.0125233
HATS-16 b,0.0374388,2.686502,0,HATS-16,1.238,0.97,1
Kepler-1081 b,0.0461241,3.85691855,0,Kepler-1081,0.84,0.88,0.0030088
Kepler-1458 b,0.254946,47.9872764,0,Kepler-1458,0.94,0.96,0.0230257
K2-138 d,0.0588328,5.40478,0,K2-138,0.86,0.93,0.0224237
KELT-7 b,0.0441609,2.7347749,0,KELT-7,1.732,1.535,1.28
Kepler-1321 c,0.0271739,2.22649109,0,Kepler-1321,0.53,0.54,0.0185165
Kepler-1311 c,0.036989,2.53573424,0,Kepler-1311,1.4,1.05,0.00590412
Kepler-1260 b,0.142675,19.1187753,0,Kepler-1260,1.08,1.06,0.0130579
Kepler-20 f,0.137859,19.57706,0,Kepler-20,0.944,0.912,0.00323095
Kepler-808 b,0.0131437,0.63133235,0,Kepler-808,0.71,0.76,0.0107116
Kepler-27 c,0.168484,31.3309,0,Kepler-27,0.59,0.65,0.0793989
Kepler-1434 b,0.0894052,8.05333618,0,Kepler-1434,2.04,1.47,0.00422224
WASP-97 b,0.0330527,2.07276,0,WASP-97,1.06,1.12,1.32
Kepler-7 b,0.0622369,4.885525,0,Kepler-7,1.843,1.347,0.437758
Kepler-486 b,0.176071,30.36044667,0,Kepler-486,0.75,0.79,0.7621
WASP-24 b,0.0365155,2.3412127,0,WASP-24,1.331,1.184,1.091
Kepler-546 b,0.0523044,4.14702026,0,Kepler-546,1.15,1.11,0.204677
HD 219134 b,0.0387273,3.092926,0,HD 219134,0.778,0.81,0.0148877
Kepler-1044 b,0.0718867,6.77408868,0,Kepler-1044,1.11,1.08,0.021778
Kepler-1321 b,0.0794372,11.12830484,0,Kepler-1321,0.53,0.54,0.0802404
Kepler-570 b,0.0505272,4.301662,0,Kepler-570,0.9,0.93,0.0191406
Kepler-450 c,0.133829,15.413135,0,Kepler-450,1.57,1.346,10000
Kepler-406 b,0.0361437,2.42629,0,Kepler-406,1.07,1.07,0.0199792
Kepler-627 b,0.252724,40.6994443,0,Kepler-627,1.49,1.3,0.0434306
Kepler-1452 b,0.268995,42.913751,0,Kepler-1452,2.06,1.41,0.0222358
Kepler-638 b,0.0624727,6.07972888,0,Kepler-638,0.93,0.88,0.0134548
Kepler-1372 b,0.023292,1.31155557,0,Kepler-1372,0.97,0.98,0.00668223
Kepler-758 e,0.083574,8.1934719,0,Kepler-758,1.42,1.16,0.0124263
Kepler-94 b,0.033677,2.50806,0,Kepler-94,0.76,0.81,0.0341063
Kepler-1478 b,0.174395,26.0840594,0,Kepler-1478,1.06,1.04,0.0127496
Kepler-1627 b,0.0696812,7.20283653,0,Kepler-1627,0.84,0.87,0.0421671
Kepler-889 b,0.0492984,3.744439,0,Kepler-889,1.25,1.14,0.00392895
Kepler-592 b,0.0395795,2.82019241,0,Kepler-592,1.04,1.04,0.0183949
TRAPPIST-1 e,0.0291683,6.099043,0,TRAPPIST-1,0.121,0.089,0.002429
Kepler-604 b,0.172254,25.85501786,0,Kepler-604,1.03,1.02,0.020755
Kepler-557 b,0.048527,3.70598955,0,Kepler-557,1.16,1.11,0.021778
HATS-18 b,0.0176159,0.8378434,0,HATS-18,1.02,1.037,1.98164
Kepler-1148 b,0.0194926,1.10446351,0,Kepler-1148,0.77,0.81,0.0125233
YZ Cet c,0.0208968,3.06008,0,YZ Cet,0.168,0.13,0.00307976
Kepler-545 b,0.111023,13.24934059,0,Kepler-545,1.07,1.04,0.0220818
Kepler-1299 b,0.140972,19.9400874,0,Kepler-1299,0.91,0.94,0.0265453
Kepler-1564 b,0.131467,18.0540381,0,Kepler-1564,0.9,0.93,0.0109866
HAT-P-4 b,0.0443853,3.056536,0,HAT-P-4,1.596,1.248,0.671507
Kepler-1414 b,0.0420065,3.51576315,0,Kepler-1414,0.75,0.8,0.00609283
Kepler-485 b,0.0438587,3.2432598,0,Kepler-485,1.09,1.07,1
Kepler-398 d,0,6.83437001,0,Kepler-398,0.61,0,0.00189081
Kepler-1180 b,0.132431,16.8601286,0,Kepler-1180,1.14,1.09,0.0147338
Kepler-1388 b,0.0893266,12.2854603,0,Kepler-1388,0.61,0.63,0.020755
Kepler-579 b,0.0885238,9.66857723,0,Kepler-579,0.96,0.99,0.0147338
Kepler-1009 b,0.0829006,11.35011917,0,Kepler-1009,0.57,0.59,0.0162741
KELT-21 b,0.0522499,3.6127647,0,KELT-21,1.638,1.458,1
Kepler-1233 b,0.260643,45.1263042,0,Kepler-1233,1.25,1.16,0.0208973
Kepler-1416 b,0.0263353,1.49514952,0,Kepler-1416,1.15,1.09,0.00189081
alpha Cen B b,0.0418506,3.2357,0,alpha Cen B,0.91,0.934,0.00354639
Kepler-1183 b,0.182625,28.5057189,0,Kepler-1183,0.99,1,0.0240196
Kepler-1109 b,0.223437,37.6467384,0,Kepler-1109,1.06,1.05,0.0163773
Kepler-830 b,0.10078,11.29695137,0,Kepler-830,1.11,1.07,0.0125983
WASP-45 b,0.0405459,3.1260876,0,WASP-45,0.945,0.909,1.00657
Kepler-916 b,0.188012,32.2968798,0,Kepler-916,0.81,0.85,0.0129801
Kepler-725 b,0.218045,39.64317811,0,Kepler-725,0.84,0.88,0.623509
KELT-8 b,0.0399889,3.24406,0,KELT-8,1.46,0.81,0.664032
Kepler-428 b,0.0432987,3.52563254,0,Kepler-428,0.8,0.87,1.27
Kepler-1171 b,0.0291019,1.44259224,0,Kepler-1171,1.95,1.58,0.0203354
Kepler-1330 b,0.090566,10.10769068,0,Kepler-1330,0.94,0.97,0.0122275
Kepler-667 b,0.227107,41.43962808,0,Kepler-667,0.87,0.91,0.0739707
Kepler-495 b,0.0421891,3.41303622,0,Kepler-495,0.83,0.86,0.09114
Kepler-17 b,0.0267923,1.4857108,0,Kepler-17,1.05,1.16,2.47943
HAT-P-33 b,0.0499317,3.474474,0,HAT-P-33,1.637,1.375,0.763256
Kepler-692 b,0.147513,21.81293494,0,Kepler-692,0.86,0.9,0.028747
Kepler-1223 b,0.116802,16.301259,0,Kepler-1223,0.75,0.8,0.00590412
Kepler-1232 b,0.170393,26.7839183,0,Kepler-1232,0.89,0.92,0.014205
Kepler-805 b,0.204059,30.8638931,0,Kepler-805,1.65,1.19,0.0250657
Kepler-1398 b,0.040381,2.78815679,0,Kepler-1398,1.18,1.13,0.00197713
TRAPPIST-1 f,0.0383799,9.205585,0,TRAPPIST-1,0.121,0.089,0.002938
WASP-139 b,0.0623222,5.924262,0,WASP-139,0.8,0.92,0.117935
Kepler-1629 b,0.0484507,3.87595807,0,Kepler-1629,1.01,1.01,0.00117254
Kepler-835 b,0.101821,11.41909375,0,Kepler-835,1.11,1.08,0.0235163
Kepler-992 b,0.134576,20.16034462,0,Kepler-992,0.74,0.8,0.0120821
Kepler-1420 b,0.0650994,6.69960006,0,Kepler-1420,0.79,0.82,0.00688654
Kepler-562 b,0.13125,18.00931444,0,Kepler-562,0.9,0.93,0.0903378
Kepler-1476 b,0.0923741,10.35863224,0,Kepler-1476,0.96,0.98,0.0123746
Kepler-870 b,0.151158,21.3587621,0,Kepler-870,1.02,1.01,0.0233514
Kepler-1155 b,0.205268,33.469743,0,Kepler-1155,1.03,1.03,0.0150076
Kepler-1292 b,0.0424409,3.27646405,0,Kepler-1292,0.93,0.95,0.0133743
Kepler-661 b,0.0575639,6.02930132,0,Kepler-661,0.67,0.7,0.0281267
WASP-46 b,0.0244921,1.43037,0,WASP-46,0.917,0.956,2.10232
Kepler-800 b,0.108362,14.13176026,0,Kepler-800,0.82,0.85,0.0243624
Kepler-1268 b,0.237227,40.9903986,0,Kepler-1268,1.09,1.06,0.0150076
WASP-130 b,0.101359,11.55098,0,WASP-130,0.96,1.04,1.23432
Kepler-1034 b,0.0970652,12.12400943,0,Kepler-1034,0.8,0.83,0.017125
Kepler-475 b,0.0396151,3.10550819,0,Kepler-475,0.79,0.86,0.0195285
Kepler-1541 b,0.0769479,8.40691199,0,Kepler-1541,0.81,0.86,0.00485109
Kepler-587 b,0.093804,10.94027841,0,Kepler-587,0.89,0.92,0.0167991
WASP-84 b,0.0771322,8.5234865,0,WASP-84,0.748,0.842,0.69431
Kepler-1190 b,0.0854126,10.45843441,0,Kepler-1190,0.72,0.76,0.00796813
Kepler-599 b,0.115101,15.65562652,0,Kepler-599,0.79,0.83,0.0241903
Kepler-1123 b,0.0508228,4.33946454,0,Kepler-1123,0.9,0.93,0.0123746
HAT-P-1 b,0.0553326,4.4652934,0,HAT-P-1,1.135,1.133,0.532369
Kepler-1025 b,0.22494,37.3229493,0,Kepler-1025,1.13,1.09,0.014644
HD 3167 c,0.179488,29.8454,0,HD 3167,10000,0.866,0.0309252
OGLE2-TR-L9 b,0.0413279,2.4855335,0,OGLE2-TR-L9,1.53,1.52,4.57442
Kepler-973 b,0.251269,49.6077331,0,Kepler-973,0.78,0.86,0.0144664
WASP-141 b,0.0468614,3.310651,0,WASP-141,1.37,1.25,2.68652
Kepler-1472 b,0.232959,38.1312831,0,Kepler-1472,1.25,1.16,0.014034
Kepler-1209 b,0.181042,25.369116,0,Kepler-1209,1.38,1.23,0.0121297
WASP-81 b,0.0391001,2.7164762,0,WASP-81,1.283,1.08,0.728964
Kepler-1019 b,0.0218627,1.41122985,0,Kepler-1019,0.67,0.7,0.0107116
Kepler-484 b,0.0898835,10.04556931,0,Kepler-484,0.87,0.96,0.0172355
Kepler-1456 b,0.116426,18.1373829,0,Kepler-1456,0.62,0.64,0.00468851
K2-141 c,0.0683014,7.7485,0,K2-141,0.681,0.708,0
Kepler-1290 b,0.0539434,4.69500134,0,Kepler-1290,0.93,0.95,0.00991268
Kepler-962 b,0.100445,12.05707239,0,Kepler-962,0.86,0.93,0.0145548
Kepler-468 b,0.220045,38.47875707,0,Kepler-468,0.87,0.96,1
Kepler-640 b,0.155326,22.24813967,0,Kepler-640,0.94,1.01,0.0203354
Kepler-503 b,0.073611,7.25844721,0,Kepler-503,1.01,1.01,0.145002
WASP-2 b,0.0312729,2.1522254,0,WASP-2,0.84,0.88,0.908659
Kepler-1076 b,0.0607115,6.14727918,0,Kepler-1076,0.74,0.79,0.00129651
Kepler-490 b,0.0442246,3.26869515,0,Kepler-490,1.12,1.08,1
HAT-P-53 b,0.0316042,1.9616241,0,HAT-P-53,1.209,1.093,1.4868
Kepler-1466 b,0.194499,31.1750448,0,Kepler-1466,1.02,1.01,0.0115843
WASP-123 b,0.0426442,2.9776412,0,WASP-123,1.285,1.166,0.898458
Kepler-1374 b,0.0897541,10.65276707,0,Kepler-1374,0.81,0.85,0.0173469
Kepler-1041 b,0.169505,24.7576421,0,Kepler-1041,1.08,1.06,0.0257931
WASP-28 b,0.0446486,3.40883,0,WASP-28,1.094,1.021,0.907
CoRoT-7 b,0.0171898,0.85359163,0,CoRoT-7,0.87,0.93,0.014
Kepler-1418 b,0.142864,22.4764425,0,Kepler-1418,0.72,0.77,0.0123008
HATS-12 b,0.0479738,3.1428347,0,HATS-12,2.21,1.489,2.37911
Kepler-584 b,0.221415,35.1810304,0,Kepler-584,1.24,1.17,0.0583181
Kepler-733 b,0.143067,20.83424726,0,Kepler-733,0.86,0.9,0.0240196
Kepler-1200 b,0.0190745,1.11854972,0,Kepler-1200,0.7,0.74,0.00364938
Kepler-1207 b,0.114152,13.68237119,0,Kepler-1207,1.06,1.06,0.0120821
Kepler-1096 b,0.0345893,2.89221751,0,Kepler-1096,0.63,0.66,0.00628541
Kepler-1491 b,0.127283,16.5861762,0,Kepler-1491,0.99,1,0.0121297
Kepler-1559 b,0.018261,0.97191543,0,Kepler-1559,0.82,0.86,0.00090084
Kepler-471 b,0.0654845,5.01423457,0,Kepler-471,1.8,1.49,1
Kepler-1511 b,0.167934,23.2382792,0,Kepler-1511,1.29,1.17,0.0124487
Kepler-68 b,0.0617749,5.398763,0,Kepler-68,1.243,1.079,0.026183
TRAPPIST-1 g,0.0466967,12.354473,0,TRAPPIST-1,0.121,0.089,0.003612
Kepler-1195 b,0.0737068,8.49642241,0,Kepler-1195,0.71,0.74,0.0154788
Kepler-665 b,0.114939,16.01310205,0,Kepler-665,0.74,0.79,0.0208973
WASP-78 b,0.0361391,2.17517656,0,WASP-78,2.2,1.33,0.883997
Kepler-942 b,0.230681,44.96417488,0,Kepler-942,0.75,0.81,0.0158698
Kepler-1194 b,0.122862,16.22371307,0,Kepler-1194,0.92,0.94,0.0121297
Kepler-1291 b,0.0776941,8.63043276,0,Kepler-1291,0.8,0.84,0.0123008
Kepler-524 b,0.0803909,7.97419807,0,Kepler-524,1.1,1.09,0.014034
Kepler-728 b,0.0617018,5.74347727,0,Kepler-728,0.93,0.95,0.0335331
Kepler-669 b,0.0527424,4.12554687,0,Kepler-669,1.2,1.15,0.0772573
Kepler-1046 b,0.117226,14.37508035,0,Kepler-1046,1.04,1.04,0.0126737
Kepler-716 b,0.0874713,10.37168453,0,Kepler-716,0.78,0.83,0.0252452
Kepler-853 b,0.0794128,7.16892463,0,Kepler-853,1.55,1.3,0.0125233
Kepler-690 b,0.0793434,7.74809437,0,Kepler-690,1.16,1.11,0.118744
Kepler-1500 b,0.119208,15.0330105,0,Kepler-1500,1,1,0.00553813
Kepler-1079 b,0.112404,13.24503188,0,Kepler-1079,1.36,1.08,0.0120821
Kepler-771 b,0.0838281,8.73485836,0,Kepler-771,1.05,1.03,0.0133743
Kepler-707 b,0.0310798,2.23749275,0,Kepler-707,0.76,0.8,0.00796813
Kepler-1211 b,0.0955953,11.01816836,0,Kepler-1211,0.94,0.96,0.0201979
Kepler-407 b,0.0149747,0.6693109,0,Kepler-407,0.1,1,0
Kepler-756 b,0.0209702,1.22486632,0,Kepler-756,0.79,0.82,0.00437411
TrES-3 b,0.0227178,1.30619,0,TrES-3,0.812,0.915,1.91
Kepler-695 b,0.0387537,3.04033042,0,Kepler-695,0.8,0.84,0.542157
Kepler-550 b,0.078424,8.60010411,0,Kepler-550,0.83,0.87,0.0642153
Pr 211 b,0.0320419,2.1451,0,Pr 211,0.868,0.952,1.84394
Kepler-981 b,0.0527478,4.46975774,0,Kepler-981,0.96,0.98,0.0175728
Kepler-6 b,0.0456089,3.234723,0,Kepler-6,1.391,1.209,0.669376
Kepler-501 b,0.0626287,5.64067757,0,Kepler-501,1.04,1.03,0.060903
WASP-156 b,0.0452895,3.836169,0,WASP-156,0.76,0.842,0.130522
Kepler-466 c,0.0475122,3.70921385,0,Kepler-466,1.05,1.04,0.00648186
Kepler-1074 b,0.054174,5.94566534,0,Kepler-1074,0.57,0.6,0.00648186
Kepler-939 b,0.11345,14.878296,0,Kepler-939,0.85,0.88,0.0129028
Kepler-1048 b,0.0645763,6.92101021,0,Kepler-1048,0.7,0.75,0.0120099
WASP-95 b,0.0341288,2.184673,0,WASP-95,1.13,1.11,1.13
Kepler-831 b,0.0616673,5.62153941,0,Kepler-831,0.97,0.99,0.00668223
Kepler-637 b,0.187767,23.20584623,0,Kepler-637,2.56,1.64,0.0746947
Kepler-1252 b,0.121659,15.0540329,0,Kepler-1252,1.09,1.06,0.0123746
Kepler-847 b,0.0324471,2.3432319,0,Kepler-847,0.77,0.83,0.00518721
Kepler-1355 b,0.0222195,1.28958811,0,Kepler-1355,0.83,0.88,0.0107116
Kepler-20 e,0.063351,6.098493,0,Kepler-20,0.944,0.912,0.00175601
Kepler-450 b,0.2014,28.454851,0,Kepler-450,1.57,1.346,10000
Kepler-688 b,0.0481308,3.89593684,0,Kepler-688,0.96,0.98,0.696016
Kepler-713 b,0.0738933,7.411141,0,Kepler-713,0.99,0.98,0.019398
Kepler-722 b,0.0505771,4.09357325,0,Kepler-722,1.05,1.03,0.0213319
Kepler-556 b,0.100994,11.72292176,0,Kepler-556,0.98,1,0.0169068
Kepler-883 b,0.110239,12.98495573,0,Kepler-883,1.09,1.06,0.0131362
Kepler-1181 b,0.0594394,4.89337519,0,Kepler-1181,1.3,1.17,0.0117248
Kepler-1336 c,0.061725,5.77721211,0,Kepler-1336,1.3,0.94,0.0126737
Kepler-897 b,0.079369,8.0472642,0,Kepler-897,1.04,1.03,0.0183949
Kepler-1375 b,0.0493278,3.3004192,0,Kepler-1375,1.78,1.47,0.0128259
Kepler-454 b,0.0951314,10.57,0,Kepler-454,1.066,1.028,0.0215859
Kepler-1276 b,0.110538,12.5720095,0,Kepler-1276,1.21,1.14,0.0053608
Kepler-797 b,0.174066,27.07237711,0,Kepler-797,0.95,0.96,0.0162741
Kepler-1066 b,0.03015,1.93155984,0,Kepler-1066,0.98,0.98,0.0181548
CoRoT-11 b,0.0440549,2.99433,0,CoRoT-11,1.37,1.27,2.34813
Kepler-1415 b,0.0139284,0.63642408,0,Kepler-1415,0.84,0.89,0.00709482
Kepler-746 b,0.0435651,3.48159251,0,Kepler-746,0.93,0.91,0.00422224
Kepler-1348 b,0.180967,27.5722742,0,Kepler-1348,1.04,1.04,0.0142915
Kepler-1231 b,0.0936589,10.41725184,0,Kepler-1231,1,1.01,0.00991268
Kepler-815 b,0.0883216,8.57503552,0,Kepler-815,3.42,1.25,0.055479
Kepler-578 b,0.0257374,1.6168837,0,Kepler-578,0.83,0.87,0.0147338
Kepler-609 b,0.070302,6.52121067,0,Kepler-609,1.14,1.09,0.0337813
Kepler-544 b,0.158582,21.41616926,0,Kepler-544,1.22,1.16,0.0157709
WASP-37 b,0.0446312,3.577469,0,WASP-37,1.003,0.925,1.79362
Kepler-477 b,0.093078,11.11990653,0,Kepler-477,0.79,0.87,0.015383
Kepler-1327 b,0.119224,14.88801098,0,Kepler-1327,1.03,1.02,0.0132944
HAT-P-40 b,0.060845,4.457243,0,HAT-P-40,2.206,1.512,0.6202
Kepler-494 b,0.0809789,8.02511821,0,Kepler-494,1.26,1.1,0.218701
Kepler-730 b,0.0681049,6.49168426,0,Kepler-730,1.01,1,0.542157
Kepler-1424 b,0.188549,29.6091744,0,Kepler-1424,1.07,1.02,0.00485109
Kepler-731 b,0.0485975,3.85560355,0,Kepler-731,1.06,1.03,1
Kepler-1338 b,0.018961,0.93511806,0,Kepler-1338,1.05,1.04,0.00215846
Kepler-1530 c,0.0580264,5.3227406,0,Kepler-1530,0.88,0.92,0.0122275
Kepler-1440 b,0.226831,39.859484,0,Kepler-1440,0.96,0.98,0.00648186
Kepler-1192 b,0.159985,25.2034787,0,Kepler-1192,0.83,0.86,0.0181548
Kepler-1382 b,0.139726,16.3583055,0,Kepler-1382,1.72,1.36,0.0138656
Kepler-689 b,0.150552,22.36656079,0,Kepler-689,0.88,0.91,0.0250657
Kepler-1643 b,0.058171,5.34264507,0,Kepler-1643,0.88,0.92,0.0174594
Kepler-498 b,0.0878909,9.61375356,0,Kepler-498,0.96,0.98,0.027323
Kepler-863 b,0.120507,15.59461874,0,Kepler-863,0.95,0.96,0.0252452
Kepler-1464 b,0.19765,31.7785901,0,Kepler-1464,1.01,1.02,0.0123008
Kepler-1356 b,0.0135188,0.63400294,0,Kepler-1356,0.78,0.82,0.0124263
TRAPPIST-1 b,0.0115051,1.51087637,0,TRAPPIST-1,0.121,0.089,0.0032
HATS-24 b,0.0254851,1.3484954,0,HATS-24,1.172,1.212,2.45451
HD 215152 d,0.087995,10.86499,0,HD 215152,0.73,0.77,0.00881646
Kepler-1201 b,0.125745,15.18725932,0,Kepler-1201,1.24,1.15,0.0173469
Kepler-1594 b,0.0388448,2.71603809,0,Kepler-1594,1.08,1.06,0.00364938
Kepler-642 b,0.0589428,4.41745855,0,Kepler-642,1.66,1.4,0.0252452
WASP-142 b,0.034771,2.052868,0,WASP-142,1.64,1.33,0.836882
Kepler-1323 b,0.0197027,0.92990668,0,Kepler-1323,1.4,1.18,0.0124263
Kepler-928 b,0.0439026,3.9324613,0,Kepler-928,0.7,0.73,0.0118667
Kepler-43 b,0.0449294,3.024095,0,Kepler-43,1.42,1.32,3.23143
Kepler-76 b,0.0278077,1.5449298,0,Kepler-76,1.32,1.2,2.01
Kepler-1154 c,0.0877495,8.45808312,0,Kepler-1154,1.43,1.26,0.0181548
WASP-13 b,0.0537034,4.3530135,0,WASP-13,1.574,1.09,0.473883
Kepler-683 b,0.035933,2.53918318,0,Kepler-683,0.95,0.96,0.0145548
Kepler-918 b,0.0580906,4.85386933,0,Kepler-918,1.14,1.11,0.0128259
Kepler-569 b,0.202661,34.18890521,0,Kepler-569,0.93,0.95,0.029815
Kepler-672 b,0.218893,38.3774623,0,Kepler-672,0.92,0.95,0.01966
Kepler-1518 b,0.0670648,5.11177904,0,Kepler-1518,1.88,1.54,0.0277215
Kepler-971 b,0.084658,9.59070716,0,Kepler-971,0.85,0.88,0.0158698
K2-18 c,0.0600137,8.962,0,K2-18,0.411,0.359,0.0239033
Kepler-406 c,0.0555527,4.62332,0,Kepler-406,1.07,1.07,0.00857506
WASP-43 b,0.0142363,0.813475,0,WASP-43,0.598,0.58,1.77609
Kepler-1570 b,0.169395,26.548955,0,Kepler-1570,0.89,0.92,0.00364938
Kepler-1130 b,0.0585387,5.45298175,0,Kepler-1130,0.81,0.9,0.00129651
Kepler-520 b,0.147232,19.67416124,0,Kepler-520,1.09,1.1,0.0123008
Kepler-1191 b,0.0584627,5.60014851,0,Kepler-1191,0.81,0.85,0.0121297
Kepler-1012 b,0.0600079,5.50860439,0,Kepler-1012,0.91,0.95,0.00709482
Kepler-1145 b,0.0453661,3.97076766,0,Kepler-1145,0.75,0.79,0.00940137
Kepler-727 b,0.0561729,5.15448442,0,Kepler-727,0.86,0.89,0.0200617
WASP-88 b,0.0643804,4.954,0,WASP-88,2.08,1.45,0.563545
Kepler-29 b,0.0928723,10.3376,0,Kepler-29,0.96,1,0.0397121
Kepler-792 b,0.10143,11.30119217,0,Kepler-792,1.12,1.09,0.0144664
Kepler-975 b,0.0285538,1.97034246,0,Kepler-975,0.75,0.8,0.0112658
Kepler-24 b,0.0800144,8.14561,0,Kepler-24,1.07,1.03,0.0185071
Kepler-542 b,0.1064,13.14497566,0,Kepler-542,0.9,0.93,0.0117248
Kepler-656 b,0.0217143,1.26025909,0,Kepler-656,0.82,0.86,0.0289572
Kepler-770 b,0.136148,18.92540274,0,Kepler-770,0.92,0.94,0.0174594
Kepler-489 b,0.122418,17.27629612,0,Kepler-489,0.76,0.82,0.18782
Kepler-1218 b,0.161019,22.9221266,0,Kepler-1218,1.1,1.06,0.0101747
Kepler-1043 b,0.217045,38.5053398,0,Kepler-1043,0.9,0.92,0.0201979
Kepler-1396 b,0.1432,18.2206421,0,Kepler-1396,1.27,1.18,0.015383
CoRoT-3 b,0.0573788,4.2568,0,CoRoT-3,1.56,1.37,21.8549
Kepler-648 b,0.133676,17.4211749,0,Kepler-648,0.98,1.05,0.0309268
Kepler-910 b,0.0375152,2.36436901,0,Kepler-910,1.5,1.26,0.00142986
Kepler-1506 b,0.11193,14.0329154,0,Kepler-1506,0.93,0.95,0.00774372
Kepler-1602 b,0.104553,11.17931605,0,Kepler-1602,1.36,1.22,0.00819664
Kepler-1077 b,0.208178,34.3511874,0,Kepler-1077,1.02,1.02,0.0231879
Kepler-97 b,0.036125,2.58664,0,Kepler-97,0.98,0.94,0.0106941
WASP-96 b,0.0453489,3.4252602,0,WASP-96,1.05,1.06,0.48
EPIC 211945201 b,0.14979,19.49213,0,EPIC 211945201,1.38,1.18,0.0843442
Kepler-518 b,0.0804858,8.51203588,0,Kepler-518,0.88,0.96,0.0156727
Kepler-1285 b,0.125346,14.7967458,0,Kepler-1285,1.28,1.2,0.00266535
Kepler-1313 b,0.0466196,3.83309118,0,Kepler-1313,0.85,0.92,0.0129801
WASP-151 b,0.0549549,4.533471,0,WASP-151,1.14,1.077,0.31667
Kepler-1586 b,0.138326,15.6049212,0,Kepler-1586,1.75,1.45,0.0124263
Kepler-1172 b,0.167139,26.0204423,0,Kepler-1172,0.89,0.92,0.0304768
Kepler-1501 b,0.123985,14.5564533,0,Kepler-1501,1.3,1.2,0.0116544
Kepler-666 b,0.0538618,4.49876092,0,Kepler-666,1.05,1.03,0.0185165
Kepler-1027 b,0.0291727,1.9078052,0,Kepler-1027,0.82,0.91,0.00189081
Kepler-703 b,0.0570646,4.58352176,0,Kepler-703,1.27,1.18,0.349418
Kepler-1505 b,0.187949,30.8609366,0,Kepler-1505,0.86,0.93,0.00225358
HATS-25 b,0.0516466,4.2986432,0,HATS-25,1.107,0.994,0.613081
Kepler-776 b,0.0530392,4.89718784,0,Kepler-776,0.78,0.83,0.00688654
Kepler-876 b,0.0543655,5.14438011,0,Kepler-876,0.77,0.81,0.0101747
Kepler-710 b,0.0510655,4.34728553,0,Kepler-710,0.91,0.94,0.0138656
Kepler-806 b,0.0786193,8.09219642,0,Kepler-806,1.16,0.99,0.00468851
Kepler-612 b,0.0466887,3.72215641,0,Kepler-612,0.96,0.98,0.0241903
GJ 1214 b,0.0143253,1.58040482,0,GJ 1214,0.211,0.157,0.0203507
Kepler-824 b,0.0560063,4.51436633,0,Kepler-824,1.22,1.15,0.0137822
Kepler-1451 b,0.211879,35.622233,0,Kepler-1451,0.99,1,0.0337813
Kepler-1296 b,0.0771045,8.3839865,0,Kepler-1296,0.83,0.87,0.00206633
Kepler-1480 b,0.146114,22.12679948,0,Kepler-1480,0.81,0.85,0.0123746
Kepler-620 b,0.11286,12.91375431,0,Kepler-620,1.22,1.15,0.0330424
Kepler-1577 b,0.0614878,6.30560247,0,Kepler-1577,0.74,0.78,0.00452953
Kepler-1409 b,0.0153823,0.76486493,0,Kepler-1409,0.79,0.83,0.00338324
Kepler-1352 b,0.0308432,1.87788275,0,Kepler-1352,1.16,1.11,0.00189081
Kepler-1249 b,0.174156,24.3347127,0,Kepler-1249,1.28,1.19,0.0182743
